     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.016,pymatching,025b0722a5977d4ae80c171be49ef2a41d146603470f9ab0f5ad7e0a266077fa,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":[0.012,0],""before_measure_flip_probability"":[0.028,0],""before_round_data_bias_probability"":[0.0004,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.0004,""rounds"":15}}",
      3072,         2,         0,   0.125,pymatching,e28b4de7aefc5fb7b24b77887b47a94ab0c0cbc48e22bfae3166a3df31a05608,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":27}}",
       272,         0,         0,   0.016,pymatching,7519100a1ba1317f474198f53dfd89602ab1359f2178a2878fd1baf343625a88,"{""d"":9,""eta"":100,""memory"":""H"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":27}}",
      1297,        47,         0,   0.016,pymatching,1a7807c3353f9ca48c74b3841615fc228c096a86a6565bea7fdc07efacb386ca,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.002,""params"":{""after_clifford1_depolarization"":0.0002,""after_clifford2_depolarization"":0.002,""after_reset_flip_probability"":[0.006,0],""before_measure_flip_probability"":[0.014,0],""before_round_data_bias_probability"":[0.0002,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.0002,""rounds"":15}}",
      9216,        54,         0,   0.078,pymatching,7cde57d28e81c238f6cc843faf44418ffa5f39922662591c48e16ffd3392b182,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":15}}",
      1024,        40,         0,   0.015,pymatching,1a7807c3353f9ca48c74b3841615fc228c096a86a6565bea7fdc07efacb386ca,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.002,""params"":{""after_clifford1_depolarization"":0.0002,""after_clifford2_depolarization"":0.002,""after_reset_flip_probability"":[0.006,0],""before_measure_flip_probability"":[0.014,0],""before_round_data_bias_probability"":[0.0002,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.0002,""rounds"":15}}",
      3072,       363,         0,   0.062,pymatching,bc76fc4074f35376c22792b1791db902c835b986564c21aa3ba2bff3a044b41f,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":[0.009000000000000001,0],""before_measure_flip_probability"":[0.021,0],""before_round_data_bias_probability"":[0.00030000000000000003,100],""distance"":5,""nswaps"":5,""pswap_depolarization"":0.00030000000000000003,""rounds"":15}}",
      1024,         0,         0,   0.141,pymatching,3893dec41f19b671ec30c8415409be66855765a95b953c8a06461ce70e5b3bf8,"{""d"":13,""eta"":100,""memory"":""H"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":13,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":39}}",
       272,        48,         0,   0.063,pymatching,22a5e741343c5d39cd490d85d129f3a82f23d6f293d610b5bb02109c38a7cb54,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":[0.009000000000000001,0],""before_measure_flip_probability"":[0.021,0],""before_round_data_bias_probability"":[0.00030000000000000003,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.00030000000000000003,""rounds"":27}}",
      1024,         0,         0,   0.047,pymatching,7519100a1ba1317f474198f53dfd89602ab1359f2178a2878fd1baf343625a88,"{""d"":9,""eta"":100,""memory"":""H"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":[0.003,0],""before_measure_flip_probability"":[0.007,0],""before_round_data_bias_probability"":[0.0001,100],""distance"":9,""nswaps"":5,""pswap_depolarization"":0.0001,""rounds"":27}}",
